host,port,protocol,latency_version,latency_banner,latency_ping,latency_history,supports_p2pkh,supports_p2wpkh,supports_p2tr,error_version,error_banner,error_ping,error_history,response_hash_version,response_hash_banner,response_hash_ping,response_hash_history
151.241.227.111,50001,tcp,237.00404167175293,332.76867866516113,233.86812210083008,232.62691497802734,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
35.244.89.238,50001,tcp,314.88490104675293,312.1027946472168,312.5178813934326,315.3090476989746,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.87.227.41,50001,tcp,313.3840560913086,314.09192085266113,313.71593475341797,473.73008728027344,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.116.254.239,50001,tcp,227.88500785827637,229.2780876159668,226.02176666259766,229.1860580444336,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.118.1.54,50001,tcp,226.26996040344238,228.3799648284912,230.45706748962402,230.07893562316895,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
168.119.136.176,50001,tcp,223.34575653076172,222.88084030151367,229.0968894958496,224.2262363433838,True,True,True,ok,ok,ok,ok,c0beaf2275170bf3556a051ccb8928c96aa80d8b853d5ba87b7ce96a35e0394f,1a3cc894c8669bc6823cc0a3b9e666a02a85474d8e00376d8c25624899a1a38a,3e0d287babded1d6fc492964752683810918ee4397bad81fcfcf1fd1bf44db9f,1a8e24140b5756a8e851f036c6356b8d9948d04ac8a2dd17ac7357e1feacc211
129.212.164.62,50001,tcp,191.6213035583496,194.98705863952637,196.47908210754395,191.99895858764648,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
86.206.48.92,50002,ssl,222.6700782775879,221.73595428466797,583.4019184112549,,False,False,False,ok,ok,ok,[SSL: APPLICATION_DATA_AFTER_CLOSE_NOTIFY] application data after close notify (_ssl.c:2706),258f4b0e7cacae2d95a56d2b45d8a1c6e059bd34535a436dfb18c1f7531c3c99,a0ddaa8414a30c52193cb662d9fa8fe54538c7166f49a59eaa010bbe1e7df10e,a0ddaa8414a30c52193cb662d9fa8fe54538c7166f49a59eaa010bbe1e7df10e,
34.88.214.4,50001,tcp,233.8390350341797,235.4300022125244,233.69693756103516,231.19282722473145,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
164.92.148.39,50001,tcp,261.30104064941406,238.5866641998291,238.29293251037598,443.8660144805908,True,True,True,ok,ok,ok,ok,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894
188.214.30.78,50001,tcp,251.2960433959961,251.9550323486328,250.931978225708,251.59883499145508,True,True,True,ok,ok,ok,ok,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894
212.227.150.147,50001,tcp,234.40003395080566,236.4048957824707,235.76807975769043,233.5669994354248,True,True,True,ok,ok,ok,ok,efa33d17619219a21b91e4b034cb46823b676aabbc63d391c52c1e0bc8b8dc25,7845963cca561fcb6ed089e25c51488905b9529e40d45bfcaca2009c8e3660ae,3e0d287babded1d6fc492964752683810918ee4397bad81fcfcf1fd1bf44db9f,1a8e24140b5756a8e851f036c6356b8d9948d04ac8a2dd17ac7357e1feacc211
35.225.75.62,50001,tcp,155.32898902893066,167.4659252166748,153.87701988220215,158.0679416656494,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
96.237.231.17,50002,ssl,153.99479866027832,158.97274017333984,154.58321571350098,157.43112564086914,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,12a47445feef11310f9d612f38d07ae06178e6dcaeea4d18e34517b2033168cd,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
23.176.184.72,50002,ssl,230.9098243713379,232.24902153015137,231.4431667327881,231.68301582336426,True,True,True,ok,ok,ok,ok,2a1635a1dcff5a33b617160458bc582777ccb61be15e7348c9c1f5e6db02a6ff,82d14cb013e62c9a0e2f6cb815f91c06bf01264864513b11b740476af22cecc4,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
88.119.165.222,50001,tcp,260.80799102783203,263.0739212036133,260.79630851745605,292.3870086669922,True,True,True,ok,ok,ok,ok,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894
104.198.149.61,50001,tcp,155.6868553161621,203.15814018249512,156.0039520263672,158.39600563049316,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
194.233.69.180,50001,tcp,346.2188243865967,349.43628311157227,352.9350757598877,353.604793548584,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
49.12.38.161,50002,ssl,238.24834823608398,229.31814193725586,226.11260414123535,231.96697235107422,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,5a00701cef8cc21af4066060d6c3377e65f826a6ff883ce37e98277e31a44869,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
35.238.228.147,50001,tcp,153.7008285522461,189.81027603149414,155.30991554260254,154.70075607299805,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
84.234.98.29,50001,tcp,252.68101692199707,253.19671630859375,255.1589012145996,252.6559829711914,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.40.149.244,50001,tcp,315.0601387023926,311.77496910095215,312.9239082336426,315.8297538757324,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.94.210.245,50001,tcp,178.78293991088867,175.2030849456787,175.1542091369629,177.5369644165039,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.32.51.209,50001,tcp,221.67396545410156,220.17884254455566,220.99781036376953,224.54190254211426,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
5.9.80.2,50001,tcp,228.89113426208496,222.90682792663574,223.93012046813965,225.8000373840332,True,True,True,ok,ok,ok,ok,c0beaf2275170bf3556a051ccb8928c96aa80d8b853d5ba87b7ce96a35e0394f,1a3cc894c8669bc6823cc0a3b9e666a02a85474d8e00376d8c25624899a1a38a,3e0d287babded1d6fc492964752683810918ee4397bad81fcfcf1fd1bf44db9f,1a8e24140b5756a8e851f036c6356b8d9948d04ac8a2dd17ac7357e1feacc211
35.153.173.144,50001,tcp,132.63678550720215,136.3840103149414,130.4771900177002,132.8868865966797,True,True,True,ok,ok,ok,ok,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894
35.244.75.18,50001,tcp,315.0019645690918,311.92493438720703,321.533203125,311.6629123687744,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.138.250.15,50001,tcp,136.7950439453125,159.09600257873535,138.00501823425293,135.44797897338867,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
49.12.35.19,50001,tcp,228.9142608642578,226.52006149291992,245.3000545501709,232.0687770843506,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,5a00701cef8cc21af4066060d6c3377e65f826a6ff883ce37e98277e31a44869,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
116.202.30.237,50002,ssl,243.7889575958252,250.98800659179688,233.15000534057617,232.91635513305664,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,5a00701cef8cc21af4066060d6c3377e65f826a6ff883ce37e98277e31a44869,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
65.109.168.25,50002,ssl,246.3090419769287,241.8539524078369,247.79510498046875,240.5078411102295,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,5a00701cef8cc21af4066060d6c3377e65f826a6ff883ce37e98277e31a44869,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
98.255.225.228,50001,tcp,228.7881374359131,228.96885871887207,223.00100326538086,225.6600856781006,True,True,True,ok,ok,ok,ok,f6471fa14387392e47cd2d3bf1cf7c6ab0d994ba6ec1f677ea7d4d9dd63d2507,e32b99c14a1de329a6fc53c970e10d4658d44b21157a510e7cf893e5feb86b8a,3e0d287babded1d6fc492964752683810918ee4397bad81fcfcf1fd1bf44db9f,1a8e24140b5756a8e851f036c6356b8d9948d04ac8a2dd17ac7357e1feacc211
3.98.183.7,50001,tcp,165.91620445251465,154.2820930480957,155.48110008239746,153.2750129699707,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,5a00701cef8cc21af4066060d6c3377e65f826a6ff883ce37e98277e31a44869,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
91.107.207.117,50002,ssl,231.34684562683105,233.84618759155273,234.9092960357666,230.39507865905762,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,5a00701cef8cc21af4066060d6c3377e65f826a6ff883ce37e98277e31a44869,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
34.64.177.133,50001,tcp,298.6469268798828,301.6982078552246,304.4900894165039,299.1361618041992,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
148.251.87.112,50002,ssl,223.01387786865234,225.2490520477295,223.85311126708984,230.75604438781738,True,True,True,ok,ok,ok,ok,258f4b0e7cacae2d95a56d2b45d8a1c6e059bd34535a436dfb18c1f7531c3c99,a0ddaa8414a30c52193cb662d9fa8fe54538c7166f49a59eaa010bbe1e7df10e,a0ddaa8414a30c52193cb662d9fa8fe54538c7166f49a59eaa010bbe1e7df10e,a0ddaa8414a30c52193cb662d9fa8fe54538c7166f49a59eaa010bbe1e7df10e
82.136.98.249,50001,tcp,239.1059398651123,236.67097091674805,241.53804779052734,238.29913139343262,True,True,True,ok,ok,ok,ok,efa33d17619219a21b91e4b034cb46823b676aabbc63d391c52c1e0bc8b8dc25,732448d2abeafec2f07c2e6900d3542952c639c3ced4785447db634953293059,3e0d287babded1d6fc492964752683810918ee4397bad81fcfcf1fd1bf44db9f,1a8e24140b5756a8e851f036c6356b8d9948d04ac8a2dd17ac7357e1feacc211
95.216.246.152,50001,tcp,235.1222038269043,235.95905303955078,235.1219654083252,233.02388191223145,True,True,True,ok,ok,ok,ok,f6471fa14387392e47cd2d3bf1cf7c6ab0d994ba6ec1f677ea7d4d9dd63d2507,1d54d6d628f36dd964b1d9e85d5c0662b146869820137680b615e7bc06e62833,3e0d287babded1d6fc492964752683810918ee4397bad81fcfcf1fd1bf44db9f,1a8e24140b5756a8e851f036c6356b8d9948d04ac8a2dd17ac7357e1feacc211
86.206.48.92,50002,ssl,217.90504455566406,,589.1048908233643,1083.1890106201172,True,True,False,ok,[SSL: APPLICATION_DATA_AFTER_CLOSE_NOTIFY] application data after close notify (_ssl.c:2706),ok,ok,258f4b0e7cacae2d95a56d2b45d8a1c6e059bd34535a436dfb18c1f7531c3c99,,a0ddaa8414a30c52193cb662d9fa8fe54538c7166f49a59eaa010bbe1e7df10e,a0ddaa8414a30c52193cb662d9fa8fe54538c7166f49a59eaa010bbe1e7df10e
34.128.81.215,50001,tcp,350.91614723205566,363.43908309936523,347.8238582611084,348.3700752258301,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.96.220.189,50001,tcp,321.12884521484375,319.4928169250488,317.34490394592285,320.6782341003418,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.171.34.8,50001,tcp,155.31539916992188,165.16613960266113,156.3248634338379,154.14977073669434,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
3.98.183.7,50001,tcp,153.41806411743164,155.55524826049805,152.71282196044922,159.55686569213867,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,5a00701cef8cc21af4066060d6c3377e65f826a6ff883ce37e98277e31a44869,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
34.173.233.138,50001,tcp,154.45685386657715,166.0778522491455,156.36301040649414,153.03778648376465,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.175.239.109,50001,tcp,208.70208740234375,213.58513832092285,210.9529972076416,209.11574363708496,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
212.227.150.147,50001,tcp,234.47203636169434,239.2740249633789,234.62200164794922,238.94190788269043,True,True,True,ok,ok,ok,ok,efa33d17619219a21b91e4b034cb46823b676aabbc63d391c52c1e0bc8b8dc25,7845963cca561fcb6ed089e25c51488905b9529e40d45bfcaca2009c8e3660ae,3e0d287babded1d6fc492964752683810918ee4397bad81fcfcf1fd1bf44db9f,1a8e24140b5756a8e851f036c6356b8d9948d04ac8a2dd17ac7357e1feacc211
116.202.30.237,50002,ssl,235.89301109313965,228.56497764587402,239.79783058166504,227.97107696533203,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,5a00701cef8cc21af4066060d6c3377e65f826a6ff883ce37e98277e31a44869,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
34.18.69.244,50001,tcp,300.33206939697266,294.2688465118408,311.07306480407715,290.6687259674072,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.87.220.132,50001,tcp,316.91884994506836,310.0731372833252,312.3903274536133,310.4550838470459,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
164.92.148.39,50001,tcp,275.40087699890137,235.88180541992188,221.19402885437012,246.4439868927002,True,True,True,ok,ok,ok,ok,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894
168.119.33.233,50001,tcp,224.76816177368164,233.551025390625,230.0417423248291,222.3200798034668,True,True,True,ok,ok,ok,ok,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894
84.234.98.29,50001,tcp,252.3493766784668,257.0521831512451,293.26891899108887,252.95519828796387,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
35.244.89.238,50001,tcp,309.51499938964844,310.941219329834,312.8550052642822,313.1840229034424,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.94.210.245,50001,tcp,176.23281478881836,179.3200969696045,178.15208435058594,175.25911331176758,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
35.153.173.144,50001,tcp,133.17179679870605,136.02113723754883,139.7571563720703,139.61219787597656,True,True,True,ok,ok,ok,ok,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894
209.38.172.84,50001,tcp,194.0469741821289,202.44097709655762,197.44515419006348,193.6328411102295,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
35.83.18.93,50002,ssl,214.28203582763672,216.58873558044434,216.95518493652344,214.68806266784668,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,5a00701cef8cc21af4066060d6c3377e65f826a6ff883ce37e98277e31a44869,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
159.69.244.130,50002,ssl,231.5077781677246,236.00316047668457,232.0098876953125,232.16700553894043,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,5a00701cef8cc21af4066060d6c3377e65f826a6ff883ce37e98277e31a44869,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
168.119.136.176,50001,tcp,223.10805320739746,231.9931983947754,229.45427894592285,223.7839698791504,True,True,True,ok,ok,ok,ok,c0beaf2275170bf3556a051ccb8928c96aa80d8b853d5ba87b7ce96a35e0394f,1a3cc894c8669bc6823cc0a3b9e666a02a85474d8e00376d8c25624899a1a38a,3e0d287babded1d6fc492964752683810918ee4397bad81fcfcf1fd1bf44db9f,1a8e24140b5756a8e851f036c6356b8d9948d04ac8a2dd17ac7357e1feacc211
34.87.227.41,50001,tcp,315.4633045196533,313.5812282562256,313.81702423095703,311.5971088409424,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
23.138.36.32,50001,tcp,189.5580291748047,193.0370330810547,190.2477741241455,188.45891952514648,True,True,True,ok,ok,ok,ok,c0beaf2275170bf3556a051ccb8928c96aa80d8b853d5ba87b7ce96a35e0394f,1a3cc894c8669bc6823cc0a3b9e666a02a85474d8e00376d8c25624899a1a38a,3e0d287babded1d6fc492964752683810918ee4397bad81fcfcf1fd1bf44db9f,1a8e24140b5756a8e851f036c6356b8d9948d04ac8a2dd17ac7357e1feacc211
137.184.125.23,50001,tcp,192.90900230407715,192.03615188598633,193.59302520751953,194.86188888549805,True,True,True,ok,ok,ok,ok,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894
34.18.66.115,50001,tcp,295.43614387512207,292.9718494415283,291.1407947540283,288.42973709106445,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.138.250.15,50001,tcp,136.56091690063477,164.86597061157227,138.4739875793457,135.07485389709473,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
34.116.254.239,50001,tcp,228.65605354309082,226.32098197937012,227.19526290893555,229.37798500061035,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
129.212.164.62,50001,tcp,191.8010711669922,202.68678665161133,198.09198379516602,194.39411163330078,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
35.189.13.187,50001,tcp,312.4363422393799,310.150146484375,309.9639415740967,328.21202278137207,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
35.221.221.16,50001,tcp,302.49810218811035,304.8579692840576,301.8641471862793,302.0617961883545,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
93.57.81.163,50002,ssl,233.50286483764648,233.26683044433594,229.89916801452637,228.4529209136963,True,True,True,ok,ok,ok,ok,4a527ffec6fe3f08ad8e19685a9c325d8ccfe84a5550454d0a9e7b3a5b9a57ce,5a00701cef8cc21af4066060d6c3377e65f826a6ff883ce37e98277e31a44869,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
23.176.184.72,50002,ssl,232.06090927124023,234.6649169921875,231.43291473388672,231.25100135803223,True,True,True,ok,ok,ok,ok,2a1635a1dcff5a33b617160458bc582777ccb61be15e7348c9c1f5e6db02a6ff,82d14cb013e62c9a0e2f6cb815f91c06bf01264864513b11b740476af22cecc4,523bdc65224a580adb7b8fcdaaf8c811829bd27793fc078aee920fa0e292e746,23487edc6d81f99639e1cd0c5c40dc8e77a20e6b4b2ff0f8471ab159fd6ebd30
34.32.51.209,50001,tcp,219.79022026062012,225.62503814697266,220.57294845581055,241.78004264831543,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
35.197.22.214,50001,tcp,188.00115585327148,252.1500587463379,187.66021728515625,185.95576286315918,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
88.119.165.222,50001,tcp,254.59623336791992,257.98797607421875,268.341064453125,261.37495040893555,True,True,True,ok,ok,ok,ok,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894,9f41459056978287c6901f875fbf2ccb2fab90db60951629bc987bff63354894
34.40.149.244,50001,tcp,311.8438720703125,314.73302841186523,319.05508041381836,309.97395515441895,False,False,False,invalid_json,invalid_json,invalid_json,invalid_json,,,,
